id,text,topic
17548, auto auto sistema pressione livello impianto impianto sistema rete casa energia blackout elettrico erogazione casa programma sistema sistema energia elettrico energia emergenza fornitura rete auto auto ,  true
17549,sbalzo corrente tilt corrente tilt tensione rete rete tensione tensione fornitura energia sistema energia energia manutenzione rete fornitura tensione tensione tensione fornitura compagnia interruzione ente ente energia tensione impianto elettrico energia gas energia gas servizio territorio ,  true
17550,cabina energia sostituzione cabina ,  true
17551, interruzione fornitura interruzione fornitura fornitura energia comune manutenzione ,  false
17552, energia paese energia energia paese area impianto corrente approvvigionamento diga energia paese luce azienda paese quadro energia ,  false
17553, auto regione causa interruzione energia ,  false
17554,blackout fibra fibra fibra ,  true
17555, linea guasto rete gas acquedotto ,  true
17556, gas linea treno linea interruzione traffico ,  false
17557,guasto linea metropolitana sospensione servizio causa guasto elettrico stazione conseguenza tensione ,  true
17558, causa sicurezza fenomeno protezione protezione pericolo protezione protezione impianto elettrico corrente guasto intervento protezione protezione incendio guasto protezione guasto elettrico fenomeno tecnico livello protezione utenza protezione protezione protezione installazione sicurezza rischio incendio ,  true
17559, guasto linea guasto linea guasto linea circolazione tecnico linea alimentazione stazione macchina ,  true
17560, sospensione manutenzione rete servizio comune sospensione flusso ,  false
17561, sospensione rottura condotta causa sospensione rottura condotta causa approvvigionamento causa riparazione condotta comune erogazione approvvigionamento comune comunicazione ,  true
17562, rete interruzione utenza zona pressione riparazione interruzione flusso ,  false
17563, rete erogazione zona manutenzione rete erogazione circuito erogazione informazione telefono distribuzione ,  false
17564, acqua acqua rete utenza manutenzione rete servizio comune sospensione flusso comune quartiere ripristino servizio popolazione interruzione ,  false
17565, blackout blackout guasto azienda servizio rete internet azienda capoluogo fibra servizio lavoro tempo linea fibra sostituzione disagio tempo ,  true
17566, interruzione fornitura interruzione fornitura fornitura energia comune manutenzione ,  false
17567, interruzione servizio acqua serbatoio acqua comune intervento sospensione erogazione acqua capoluogo servizio rete telefonia ,  false
17568, acqua acqua rete utenza manutenzione rete servizio comune sospensione flusso comune quartiere ripristino servizio popolazione interruzione ,  false
17569, acqua acqua interruzione erogazione disagio ,  false
17570,maltempo provincia provincia crollo soccorso fuoco area ,  false
17571,maltempo traffico pioggia maltempo traffico pioggia zona auto strada ,  false
17572, maltempo pressione centrale perturbazione aria calo aria maltempo vento campo struttura pressione pressione circolazione vento pressione pressione area vento ,  false
17573, sospensione manutenzione rete servizio comune sospensione flusso ,  false
17574,sospensione acqua acqua ,  false
17575, sospensione rottura condotta causa sospensione rottura condotta causa approvvigionamento causa riparazione condotta comune erogazione approvvigionamento comune comunicazione ,  true
17576, cabina elettrico intervento servizio rete perdita acqua zona comune comune causa intervento ,  true
17577,caos comune intervento chiusura scuola perdita secco maltempo servizio servizio fornitura cisterna intervento cisterna autoclave generatore intervento intervento collegamento tubatura sospensione erogazione luce elettrico distribuzione comune strada ,  true
17578, energia energia rischio impatto causa energia rete energia energia ,  false
17579, tempo zona territorio calo tensione furto interruzione erogazione energia ,  false
17580, rete rete distribuzione rete distribuzione tensione servizio elettrico tensione sostituzione quadro tensione installazione rete azienda intervento energia servizio elettrico area rete energia area guasto interruzione rete servizio provincia distribuzione installazione livello rete rete distribuzione servizio territorio ,  true
17581, rete rete tratto strada strada transito manutenzione comune ,  true
17582, acquedotto guasto rete zona disagio gestore servizio gestore rete guasto rete zona erogazione acqua emergenza rete rottura manutenzione perdita provincia comune manutenzione acquedotto acqua circuito notizia guasto acquedotto acqua guasto acquedotto acqua guasto tubo zona acqua acquedotto ,  true
17583, sostituzione rete rete internet disservizio sostituzione azienda tempo azienda azienda internet interruzione servizio fibra guasto tecnico guasto azienda ,  true
17584, interruzione servizio interruzione servizio elettrico guasto lavoro rottura guasto riparazione erogazione acqua distacco corrente ,  true
17585, rete tempo sistema rete rete rete energia sicurezza sistema elettrico sistema sistema elettrico guasto problema infrastruttura conseguenza rete rete problema sistema tempo sistema rete sistema livello rete sistema elettrico elettrico energia energia ,  true
17586, acquedotto erogazione servizio rete acquedotto intervento acquedotto servizio territorio sospensione servizio zona rete frazione rete portata rete pozzo acquedotto installazione rete chiusura rete operazione sospensione acqua ,  false
17587, manutenzione rete manutenzione rete sospensione flusso manutenzione rete servizio comune sospensione flusso comune quartiere ripristino servizio acqua sospensione flusso ,  false
17588, perdita acqua acquedotto rete acqua acquedotto perdita acqua tratto strada auto fuoco polizia acqua danno guasto sospensione servizio secco rottura emergenza riparazione strada auto sospensione erogazione ,  true
17589, interruzione acqua interruzione acqua ,  false
17590,guasto acquedotto interruzione fornitura fornitura ,  false
17591, rete causa rete causa riparazione rete causa comunicazione intervento ,  false
17592, interruzione servizio interruzione servizio interruzione servizio elettrico guasto lavoro rottura guasto riparazione erogazione acqua distacco corrente ,  true
17593, interruzione acqua interruzione acqua ,  false
17594, acqua acqua scontro strada acqua strada acqua erogazione acqua provvedimento fornitura acqua fornitura servizio danno servizio area struttura causa servizio area rete servizio urgenza interruzione fornitura acqua ,  false
17595, acqua acqua autobotte disagio acqua macchina autobotte acqua autobotte comune disagio acqua acqua comune acqua treno auto casa acqua distribuzione acqua comune riparazione perdita interruzione erogazione acqua erogazione intervento zona fuoriuscita acqua lavoro rottura acquedotto provincia guasto guasto acqua perdita acquedotto zona linea ,  true
17596,maltempo cavo rete zona maltempo riparazione cavo sostituzione,  false
17597,maltempo lavoro scuola rischio territorio sicurezza territorio quartiere auto traffico circonvallazione metropolitana linea acqua auto metro tratto circonvallazione auto ,  false
17598, maltempo uragano freddo freddo freddo pioggia neve pioggia neve vento calo guasto tempo freddo grandine freddo calo pioggia freddo calo paese pioggia tempesta maltempo uragano paese tempesta rete regione fuoco macchina corrente polizia vento fuoco paese paese uragano uragano tempesta uragano tempesta acqua tempesta uragano acqua maltempo tempesta maltempo tempesta ,  true
17599, sospensione rottura condotta causa sospensione rottura condotta causa causa riparazione condotta comune erogazione approvvigionamento comune comunicazione ,  true
17600, intervento manutenzione rete acquedotto lavoro acquedotto intervento manutenzione rete collegamento condotta sostituzione rete distribuzione sospensione erogazione acqua coda flusso interruzione flusso servizio emergenza acquedotto acquedotto rete ,  false
17601, rischio fornitura approvvigionamento fornitura fornitura energia fornitura servizio azienda energia rottura problema crisi energia azienda energia centrale ,  true
17602, vento vento strada zona paura causa vento protezione energia fuoco ,  false
17603,guasto linea traffico ritardo causa linea rete circolazione guasto linea alimentazione rete infrastruttura circolazione circolazione ,  true
17604,guasto ,  false
17605, rete tilt regione guasto ,  false
17606,guasto elettrico linea linea circolazione causa guasto linea alimentazione rete guasto linea guasto elettrico guasto linea soccorso regione stazione ,  true
17607,guasto linea traffico ritardo causa linea rete circolazione guasto linea alimentazione rete infrastruttura circolazione circolazione ,  true
17608, paura fuoco allarme fumo fuoco guasto elettrico perdita incendio gas intervento intervento fumo danno polizia intervento incendio bus incendio incendio,  true
17609, acquedotto ,  false
17610, blackout elettrico tempo ,  true
17611, zona operazione zona ,  false
17612,crisi acqua acqua causa interruzione approvvigionamento serbatoio sospensione erogazione acqua acqua capoluogo capoluogo ,  false
17613, acqua ripristino erogazione servizio autoclave acquedotto area acqua interruzione ,  false
17614,guasto ,  false
17615, rischio fornitura approvvigionamento fornitura fornitura energia fornitura servizio azienda energia rottura problema crisi energia azienda energia centrale ,  true
17616, acqua ripristino erogazione servizio autoclave acquedotto area acqua interruzione ,  false
17617,crisi acqua acqua causa interruzione approvvigionamento serbatoio sospensione erogazione acqua acqua capoluogo capoluogo ,  false
17618, utenza fornitura acqua causa ,  false
17619,maltempo albero rischio linea maltempo vento caduta albero ente linea ripristino caduta albero linea ,  false
17620,maltempo auto auto strada gas incidente causa pioggia auto strada gas intervento fuoco pioggia vento pioggia vento provincia fuoco zona auto gas polizia strada gas fuoco sicurezza gas pericolo zona provincia maltempo territorio fuoco caduta grandine vento fuoco lavoro fuoco acqua provincia provincia provincia paura albero strada auto polizia cavo telefono linea sicurezza fuoco protezione caduta lavoro caduta area sicurezza ,  false
17621,maltempo struttura maltempo struttura temporale maltempo crollo struttura polizia traffico chiusura strada struttura ,  false
17622,sospensione sospensione erogazione incendio automobilista intervento riparazione erogazione secco stazione metropolitana ,  false
17623,crisi acqua acqua causa interruzione approvvigionamento serbatoio sospensione erogazione acqua acqua capoluogo capoluogo ,  false
17624, rete rete intervento manutenzione serbatoio acqua impianto rete intervento erogazione interruzione erogazione acqua acqua ,  false
17666,guasto acquedotto acquedotto rete tempo causa riparazione guasto rete distribuzione comune tempo interruzione sospensione tratto ripristino servizio ripristino servizio acqua tempo guasto acqua rischio scuola,  true
17625, casa tempo tempo elettrico illuminazione rete incubo campo rete squadra casa ,  false
17626, rete distribuzione rete distribuzione alimentazione zona distribuzione linea guasto tratto cavo cabina disservizio servizio elettrico distribuzione sistema elettrico territorio distribuzione sicurezza interruzione servizio elettrico distribuzione corrente ,  true
17627, caos caos guasto treno corrente linea lavoro riparazione circolazione buio alimentazione provincia bus caos informazione albero rottura linea guasto treno incidente impianto bus bus servizio stazione treno linea stazione bus tensione guasto linea struttura azienda rete danno linea ,  true
17628, acqua guasto elettrico acqua causa guasto elettrico disservizio acquedotto distribuzione distribuzione ripristino guasto autoclave acquedotto area acqua interruzione acquedotto fornitura acqua acqua ,  true
17629,guasto linea linea guasto linea conseguenza alimentazione provincia servizio guasto treno linea alimentazione circolazione riparazione circolazione problema tecnico linea treno transito servizio bus utenza ,  true
17630, ,  false
17631,erogazione erogazione causa interruzione serbatoio servizio erogazione erogazione acqua causa interruzione serbatoio servizio erogazione secco capoluogo capoluogo erogazione capoluogo capoluogo ,  false
17632, buio buio blackout comune sbalzo tensione illuminazione buio illuminazione blackout elettrico comune buio buio tecnico buio illuminazione illuminazione macchina problema casa casa pericolo comune buio luce tratto protezione causa sbalzo tensione problema buio ,  true
17633,interruzione ,  false
17634,disservizio erogazione provincia territorio disservizio erogazione provincia acquedotto disservizio erogazione disservizio acquedotto disservizio distribuzione distribuzione ripristino guasto autoclave acquedotto area acqua interruzione azienda fornitura acqua acqua acquedotto distribuzione regione ,  true
17635, acqua acqua causa interruzione serbatoio erogazione incendio automobilista acqua sospensione causa interruzione serbatoio erogazione secco capoluogo capoluogo sospensione ,  false
17636, blackout rete furto rame blackout rete furto rame furto rame rame rame operazione rame disagio blackout rame rete furto furto bus vigile ,  true
17637, rete rete distribuzione sicurezza interruzione servizio elettrico tecnico lavoro distribuzione rete distribuzione alimentazione zona distribuzione linea guasto tratto cavo cabina disservizio servizio elettrico distribuzione sistema elettrico territorio distribuzione sicurezza interruzione servizio elettrico distribuzione corrente rete ,  true
17638, acqua guasto elettrico acqua causa guasto elettrico disservizio acquedotto distribuzione distribuzione ripristino guasto autoclave acquedotto area acqua interruzione acquedotto fornitura acqua acqua ,  true
17639,interruzione territorio lavoro sicurezza lavoro ,  false
17640, acqua acqua causa interruzione serbatoio erogazione incendio automobilista acqua sospensione causa interruzione serbatoio erogazione secco capoluogo capoluogo sospensione ,  false
17641, stazione maltempo albero linea albero maltempo linea stazione stazione binario albero linea binario servizio bus ,  false
17642,maltempo paura ramo maltempo vento incidente ramo albero strada zona soccorso area acqua vento maltempo ,  false
17643,maltempo temporale fuoco vento temporale impianto tensione energia servizio disagio circolazione causa caduta ,  false
17644, acqua guasto elettrico acqua causa guasto elettrico disservizio acquedotto distribuzione distribuzione ripristino guasto autoclave acquedotto area acqua interruzione acquedotto fornitura acqua acqua ,  true
17645, acqua erogazione regione regione acqua rete sospensione erogazione regione azienda acqua distribuzione regione sospensione erogazione erogazione regione gestore azienda acqua gestore regione acqua acqua acquedotto ,  false
17646, acqua acqua causa interruzione serbatoio erogazione incendio automobilista acqua sospensione causa interruzione serbatoio erogazione secco capoluogo capoluogo sospensione ,  false
17647, buio buio blackout comune sbalzo tensione illuminazione buio illuminazione blackout elettrico comune buio buio tecnico buio illuminazione illuminazione macchina problema casa casa pericolo comune buio luce tratto protezione causa sbalzo tensione problema buio ,  true
17648,interruzione guasto elettrico ,  false
17649,interruzione guasto elettrico territorio lavoro sicurezza lavoro ,  false
17650, acqua rete acqua servizio territorio sospensione erogazione acqua riparazione rottura tubazione capoluogo frazione strada erogazione acqua servizio gestore riparazione sospensione erogazione acqua sospensione servizio ,  true
17651, rete servizio manutenzione rete sospensione servizio zona incrocio incrocio strada incrocio incrocio lavoro sospensione pressione acqua tempo rete sistema distribuzione sistema ,  false
17652, blackout elettrico attacco ,  false
17653, blackout blackout blackout bomba blackout programma attacco bomba blackout buio blackout bomba paese circuito fornitura paese blackout rete programma bomba blackout bomba,  true
17654,interruzione guasto elettrico territorio lavoro sicurezza lavoro ,  false
17655, guasto rete causa guasto rete distribuzione comune interruzione tratto pressione acqua intervento riparazione servizio fornitura autobotte ripristino servizio acqua tempo causa riparazione guasto rete distribuzione comune tempo interruzione sospensione tratto ripristino servizio ,  true
17656,cisterna acqua rottura rete interruzione comune cisterna utenza gestore riparazione rete comune cisterna interruzione comune tratto ,  false
17657, illuminazione sicurezza auto riparazione buio paura buio paura buio paura buio paura buio paura buio paura illuminazione tempo luce rete blackout sistema comune azienda emergenza buio disagio pericolo energia rischio lavoro rete campo centralina luce impianto sicurezza azienda rete sistema tempo sicurezza centrale luce sistema sicurezza ,  true
17658, blackout bomba energia blackout bomba blackout collegamento elettrico bomba rete paese attacco sistema bomba ,  true
17659, blackout blackout blackout bomba blackout programma attacco bomba blackout buio blackout bomba paese circuito fornitura paese blackout rete programma bomba blackout bomba,  true
17660, corrente gestore fornitura energia interruzione servizio luce gestore corrente fornitura servizio energia gestore interruzione servizio ,  false
17661, guasto rete causa guasto rete distribuzione comune interruzione tratto pressione acqua intervento riparazione servizio fornitura autobotte ripristino servizio acqua tempo causa riparazione guasto rete distribuzione comune tempo interruzione sospensione tratto ripristino servizio ,  true
17662,interruzione guasto elettrico territorio lavoro sicurezza lavoro ,  false
17663, interruzione interruzione acqua,  false
17664,interruzione guasto elettrico territorio lavoro sicurezza lavoro ,  false
17665, acqua rete acqua servizio territorio sospensione erogazione acqua riparazione rottura tubazione capoluogo frazione strada erogazione acqua servizio gestore riparazione sospensione erogazione acqua sospensione servizio ,  true
17667, blackout blackout blackout bomba blackout programma attacco bomba blackout buio blackout bomba paese circuito fornitura paese blackout rete programma bomba blackout bomba,  true
17668, blackout elettrico attacco ,  false
17669, auto auto batteria auto paese energia auto casa paese ,  false
17670, energia provincia energia fornitura energia interruzione servizio luce corrente fornitura servizio energia interruzione servizio corrente energia ,  false
17671, bomba blackout rete rete interruzione energia bomba ,  false
17672, interruzione servizio servizio elettrico interruzione fornitura ,  false
17673, guasto rete erogazione acqua riparazione pressione distribuzione problema guasto tubazione acquedotto guasto linea acquedotto autoclave acquedotto area acqua interruzione acquedotto fornitura acqua acqua problematica serbatoio impianto livello serbatoio flusso chiusura scuola acqua pressione acqua chiusura disagio chiusura fornitura autobotte disservizio erogazione acqua guasto provincia guasto servizio erogazione acqua causa guasto rete intervento servizio autobotte acquedotto guasto rete ,  true
17674, guasto linea guasto linea ,  true
17675, guasto ente perdita acqua rete strada comune popolazione ente sicurezza asfalto ghiaccio transito tratto strada ente danno ente pericolo ,  false
17676, linea tilt guasto elettrico stazione casa auto guasto impianto elettrico notizia polizia casa incidente autostrada operazione tempo ospedale linea tilt guasto elettrico ,  true
17677, guasto linea guasto linea guasto rete tempo calo tensione zona ospedale ,  true
17678, buio casa casa energia generatore guasto energia casa collegamento buio casa casa casa corrente collegamento casa canale interruzione programma ,  true
17679,acquedotto sospensione servizio acquedotto servizio installazione erogazione sospensione ripristino autoclave acquedotto area acqua interruzione ,  false
17680,interruzione servizio ,  false
17681, manutenzione manutenzione sospensione flusso manutenzione pozzo servizio comune sospensione flusso ripristino servizio acqua sospensione flusso ,  false
17682, bomba blackout rete rete interruzione energia bomba ,  false
17683, bomba blackout bomba blackout rete bomba ,  true
17684,bomba rete interruzione energia bomba ,  false
17685, interruzione territorio servizio comune causa manutenzione interruzione tempo erogazione acqua rubinetto acqua notizia ,  false
17686, guasto rete erogazione acqua riparazione pressione distribuzione problema guasto tubazione acquedotto guasto linea acquedotto autoclave acquedotto area acqua interruzione acquedotto fornitura acqua acqua problematica serbatoio impianto livello serbatoio flusso chiusura scuola acqua pressione acqua chiusura disagio chiusura fornitura autobotte disservizio erogazione acqua guasto provincia guasto servizio erogazione acqua causa guasto rete intervento servizio autobotte acquedotto guasto rete ,  true
17687,interruzione servizio servizio struttura servizio territorio causa comune rete distribuzione interruzione servizio erogazione pressione portata comune circonvallazione ripristino servizio acqua tempo azienda intervento ,  false
17688, bomba blackout rete rete interruzione energia bomba ,  false
17689, bomba blackout rete bomba rete bomba blackout bomba bomba paese ,  true
17690, bomba blackout bomba blackout ,  true
17691, bomba blackout rete rete interruzione energia bomba ,  false
17692, buio casa casa energia generatore guasto energia casa collegamento buio casa casa casa corrente collegamento casa canale interruzione programma ,  true
17693, energia provincia energia fornitura energia interruzione servizio luce corrente fornitura servizio energia interruzione servizio corrente energia ,  false
17694, interruzione territorio servizio comune causa manutenzione interruzione tempo erogazione acqua rubinetto acqua notizia ,  false
17695, servizio comune manutenzione rete erogazione acqua strada servizio manutenzione interruzione acqua acqua ,  false
17696, acqua acqua acqua interruzione servizio struttura servizio territorio comune rete distribuzione interruzione servizio erogazione pressione portata circonvallazione ripristino servizio acqua tempo azienda intervento ,  false
17697, linea linea causa caos circolazione linea maltempo ,  false
17698, sospensione comunicazione sospensione acqua ,  false
17699,acquedotto sospensione servizio acquedotto servizio installazione erogazione sospensione ripristino autoclave acquedotto area acqua interruzione ,  false
17700,manutenzione condotta acqua acquedotto intervento manutenzione perdita condotta comune sospensione erogazione comune comune flusso interruzione flusso servizio emergenza acquedotto acquedotto rete ,  false
17701, bomba blackout rete rete interruzione energia bomba ,  false
17702, guasto linea guasto linea guasto rete tempo calo tensione zona ospedale ,  true
17703, bomba blackout bomba blackout rete bomba ,  true
17704, fornitura interruzione energia fornitura energia fornitura interruzione energia pozzo comune distribuzione fornitura energia ,  false
17705, centrale rischio centrale interruzione energia rischio centrale condotta azienda impatto energia impianto blocco tempo impianto azienda azienda impianto centrale rischio ,  false
17706, lavoro cabina lavoro cabina chiusura luce territorio distribuzione rete distribuzione intervento cabina alimentazione impianto energia tensione sostituzione distribuzione cabina impianto intervento servizio disservizio linea guasto rete sicurezza servizio elettrico chiusura distribuzione servizio elettrico territorio distribuzione corrente tensione buio buio ,  true
17707,guasto emergenza emergenza guasto rete comune erogazione acqua quartiere ripristino disservizio guasto tratto rete danno area interruzione erogazione tempo danno servizio intervento guasto ponte ripristino distribuzione acqua ripristino territorio servizio erogazione riparazione ,  true
17708, rete rete area comune acquedotto area serbatoio rete utenza pressione impianto distribuzione guasto aria acqua pressione carenza provvedimento autoclave comune lavoro casa comune comune servizio area fornitura rete ,  true
17709,illuminazione comune illuminazione comune intervento manutenzione illuminazione rete luce comune manutenzione manutenzione guasto segnalazione sistema segnalazione territorio illuminazione ,  true
17710, tratto fuoco acqua incendio fuoco copertura fuoco fumo morte soccorso ospedale fumo allarme intervento operazione lavoro incendio copertura vento incendio malfunzionamento guasto elettrico ,  true
17711, tilt guasto tilt guasto ,  true
17712, sospensione servizio chiusura interruzione servizio ,  false
17713, rete sospensione flusso rete sospensione flusso secco manutenzione rete servizio comune sospensione flusso ripristino servizio ,  false
17714, interruzione servizio comunicazione azienda causa manutenzione servizio mancanza erogazione acqua territorio notizia ,  false
17715, fornitura interruzione energia fornitura energia fornitura interruzione energia pozzo comune distribuzione fornitura energia ,  false
17716, rete interruzione erogazione rete interruzione erogazione sospensione erogazione rete frazione manutenzione erogazione acqua acqua problema interruzione rete comune ,  false
17717,guasto emergenza emergenza guasto rete comune erogazione acqua quartiere ripristino disservizio guasto tratto rete danno area interruzione erogazione tempo danno servizio intervento guasto ponte ripristino distribuzione acqua ripristino territorio servizio erogazione riparazione ,  true
17718, fornitura interruzione energia fornitura interruzione energia ,  false
17719, lavoro cabina chiusura lavoro cabina luce territorio distribuzione rete distribuzione intervento cabina alimentazione impianto energia tensione sostituzione distribuzione cabina impianto intervento servizio disservizio linea guasto rete sicurezza servizio elettrico chiusura distribuzione servizio elettrico territorio distribuzione corrente tensione buio buio ,  true
17720,guasto emergenza emergenza guasto rete comune erogazione acqua quartiere ripristino disservizio guasto tratto rete danno area interruzione erogazione tempo danno servizio intervento guasto ponte ripristino distribuzione acqua ripristino territorio servizio erogazione riparazione ,  true
17721, rete interruzione erogazione rete interruzione erogazione ,  false
17722, mancanza acqua comune mancanza acqua comune comune acqua segnalazione mancanza acqua frazione comune frazione comune acqua causa rete pressione comune interruzione riparazione frazione acqua frazione acqua ente gestore acqua comune acqua secco frazione acqua acqua gestore servizio frazione acqua acquedotto zona ,  false
17723, maltempo auto traffico maltempo auto traffico tilt zona tilt bomba acqua ponte zona tilt polizia maltempo traffico ,  false
17724,maltempo auto pioggia precipitazione polizia rischio allagamento traffico traffico polizia rischio allagamento acqua ,  false
17725, maltempo pioggia tilt provincia pioggia livello acqua traffico pioggia ,  false
17726,sospensione acqua secco manutenzione rete erogazione chiusura scuola servizio ,  false
17727, rete interruzione erogazione rete interruzione erogazione sospensione erogazione rete frazione manutenzione erogazione acqua acqua problema interruzione rete comune ,  false
17728, centrale rischio centrale interruzione energia rischio centrale condotta azienda impatto energia impianto blocco tempo impianto azienda azienda impianto centrale rischio ,  false
17729,guasto elettrico causa interruzione elettrico causa interruzione comunicazione causa guasto rete servizio servizio azienda utenza telefono ,  true
17730,guasto rete causa blocco emergenza acqua zona perdita rete rottura comune servizio lavoro guasto intervento zona area servizio acqua acqua erogazione servizio quartiere rottura condotta servizio serbatoio erogazione casa riparazione comune protezione erogazione acqua protezione acqua quartiere rete acqua ,  true
17731,guasto rete zona zona causa guasto rete pressione acqua pressione acqua zona comune azienda riparazione disagio guasto rete zona ,  true
17732, incrocio causa guasto rete comune intervento lavoro strada perdita traffico traffico circolazione ,  true
17733, sospensione sospensione ,  false
17734, regione ,  false
17735,interruzione acqua rete,  false
17736, acqua acqua interruzione gestore servizio acqua secco popolazione paese erogazione casa servizio aria acqua secco neve erogazione acqua corrente gestore acqua acquedotto strada aria rete acqua ,  false
17754, incendio casa casa casa furto incendio fulmine temporale abitazione casa quartiere guasto casa sicurezza casa casa casa casa casa casa casa casa auto casa azienda lavoro danno aria casa casa danno furto incendio terremoto grandine rottura tubazione danno rottura tubazione acqua temporale casa casa casa casa casa incendio casa acqua riparazione circuito elettrico compagnia energia casa rottura casa acqua allagamento casa abitazione casa casa compagnia compagnia casa compagnia copertura casa casa incendio casa danno casa casa casa sicurezza impianto allarme furto circuito zona quartiere rischio furto sicurezza casa casa compagnia danno casa danno compagnia casa casa casa danno compagnia compagnia danno danno compagnia compagnia danno casa guasto elettrico compagnia ,  true
17737,crisi secco crisi secco ,  false
17738, blackout rete causa manutenzione rete servizio hacker ,  false
17739,interruzione acqua rete,  false
17740,acqua tempo acqua acqua quartiere segnalazione interruzione servizio problema acqua tempo acqua acqua acqua acqua utenza servizio comune problema fornitura installazione impianto acqua approvvigionamento intervento intervento informazione acqua servizio approvvigionamento comunicazione fornitura gestore acqua rischio popolazione acqua popolazione ,  false
17741,guasto condotta acqua guasto condotta acqua causa rottura condotta acquedotto erogazione comune riparazione condotta ripristino erogazione servizio autoclave acquedotto area acqua interruzione acquedotto fornitura acqua ,  true
17742,trasporto capoluogo provincia stazione zona transito perdita maltempo servizio zona servizio zona ,  false
17743, maltempo rete sistema fiume programma territorio area territorio intervento autostrada canale autostrada intervento urgenza rischio area tratto intervento rischio fiume intervento allagamento scontro auto traffico tilt sicurezza ,  false
17744,guasto condotta acqua guasto condotta acqua causa rottura condotta acquedotto erogazione comune riparazione condotta ripristino erogazione servizio autoclave acquedotto area acqua interruzione acquedotto fornitura acqua ,  true
17745, furto rame buio furto rame buio provincia furto rame elettrico rame lavoro collegamento elettrico ,  true
17746, rame rame blackout compagnia lavoro ,  true
17747,furto energia furto energia energia furto energia furto furto energia furto energia furto furto energia furto energia furto energia condotta furto energia furto comune furto furto danno furto furto condotta furto furto furto casa energia energia furto furto vittima vittima macchina vittima furto abitazione danno furto furto furto furto auto furto furto energia furto energia furto energia energia energia furto energia problema energia energia vittima furto energia furto danno vittima furto energia energia furto energia furto energia rete ente collegamento cavo alimentazione rottura utenza furto energia furto furto furto energia rete furto conseguenza cavo energia vittima anomalia interruzione erogazione energia erogazione corrente anomalia impianto elettrico furto ente ente energia furto energia furto furto furto energia servizio furto furto energia furto energia energia condotta danno furto energia causa energia furto lavoro causa pericolo gas impianto luce condotta energia allaccio illuminazione abitazione servizio servizio erogazione energia trasporto trasporto furto energia furto furto pericolo danno furto energia rete cavo cavo rete distribuzione energia abitazione furto energia energia rete distribuzione flusso distacco furto ripristino utenza tempo fornitura utenza distacco furto ripristino utenza rottura energia conduttura furto linea furto furto energia rete furto energia rete cavo energia sistema furto energia ente condotta furto furto ,  true
17748, rame corrente rame linea comune distribuzione interruzione rete tratto linea distribuzione rete distribuzione tensione sicurezza problema territorio rame fenomeno ,  false
17749, casa casa infrastruttura gas acqua distribuzione area network distribuzione energia corrente gas distribuzione livello distribuzione livello utenza elettrico gas comunicazione rete telefonia network manutenzione telefonia copertura gas acqua comunicazione lavoro rete network sicurezza sicurezza network tempo sicurezza rete campo attacco servizio rischio rete regione paese sicurezza tempo tempo tempo attacco sicurezza intervento network telefonia rete bus area infrastruttura comunicazione campo edificio comunicazione linea comunicazione gas acqua energia comunicazione temperatura strada copertura manutenzione sicurezza ,  false
17750, acqua guasto rete acqua ,  false
17751,guasto elettrico causa interruzione elettrico causa interruzione comunicazione causa guasto rete servizio servizio azienda utenza telefono ,  true
17752, lavoro incidente tragedia strada incidente arteria traffico tilt impatto acqua servizio causa guasto rete acqua servizio sicurezza scuola scuola lavoro paura ,  true
17753,guasto elettrico causa interruzione elettrico causa interruzione comunicazione causa guasto rete servizio servizio azienda utenza telefono ,  true
17756, interruzione fornitura acqua causa interruzione fornitura acqua sospensione provvedimento comunicazione servizio ,  false
17757,guasto elettrico causa interruzione elettrico causa interruzione comunicazione causa guasto rete servizio servizio azienda utenza telefono ,  true
17758, interruzione servizio causa servizio comune sospensione sospensione interruzione tempo erogazione acqua rubinetto acqua notizia ,  false
17759,guasto interruzione danno causa guasto rete distribuzione interruzione intervento riparazione ripristino servizio erogazione acqua tempo guasto acquedotto rischio scuola,  true
17760,emergenza acqua problematica rete territorio acquedotto acqua quartiere livello serbatoio rete serbatoio serbatoio problematica acqua approvvigionamento causa disservizio lavoro interruzione servizio perdita quartiere rete zona perdita manutenzione area rottura condotta tratto erogazione acqua problema ripristino problema servizio emergenza rete approvvigionamento servizio autobotte servizio autobotte protezione comune interruzione servizio approvvigionamento acqua protezione servizio ,  true
17761,guasto interruzione danno causa guasto rete distribuzione interruzione intervento riparazione ripristino servizio erogazione acqua tempo guasto acquedotto rischio scuola,  true
17762, interruzione servizio causa servizio comune sospensione sospensione interruzione tempo erogazione acqua rubinetto acqua notizia ,  false
17763,acqua guasto acqua guasto frazione acqua frazione zona interruzione erogazione squadra acqua gestore lavoro intervento ripristino azienda rete livello acqua interruzione erogazione frazione comune calo pressione riparazione secco servizio popolazione acqua popolazione servizio paese tempo acqua disservizio acquedotto acqua servizio popolazione acqua popolazione servizio paese tempo acqua rete problematica acqua riparazione rete acquedotto acqua danno acqua rete acqua tubatura secco frazione riparazione intervento interruzione erogazione acqua riparazione rete acqua rete riparazione rete acquedotto acqua guasto frazione secco,  true
17764, interruzione servizio causa servizio comune sospensione sospensione interruzione tempo erogazione acqua rubinetto acqua notizia ,  false
